人	重	元音	无声化	无声化（二进制）	音节（说的）	音节（预期）	词	前辅音（预期）	後辅音（预期）	前辅音（说的）	後辅音（说的）	笔记	怎么办？	Exclude
M1	2	i		FALSE	pʰiŋ	pʰiŋ	pʰiŋsɐkɐr	pʰ	ŋ	pʰ	ŋ			
M1	2	i		FALSE	pʰin	pʰin	pʰintɐkɐr	pʰ	n	pʰ	n			
M1	2	i		FALSE	pʰi+l	pʰi+l	pʰilæːx	pʰ	+l	pʰ	+l			
M1	2	i		FALSE	pʰil	pʰil	pʰiltʰkɐr	pʰ	l	pʰ	l			
M1	2	i		FALSE	pʰi+tʃʰ	pʰi+tʃʰ	pʰitʃʰiknǝx	pʰ	+tʃʰ	pʰ	+tʃʰ			
M1	2	i		FALSE	pʰir	pʰir	pʰirtʃʰiknǝx	pʰ	r	pʰ	r			
M1	2	ɔ		FALSE	pʰʊk	pʰɔk	pʰɔkʃɪx	pʰ	k	pʰ	k			
M1	2	ɔ		FALSE	pʰʊ+l	pʰɔ+l	pʰɔlɔŋ	pʰ	+l	pʰ	+l			
M1	2	ɔ		FALSE	pʰʊr	pʰɔr	pʰɔrkix	pʰ	r	pʰ	r			
M1	2	o		FALSE	pʰom	pʰom	pʰompokor	pʰ	m	pʰ	m			
M1	2	o		FALSE	pʰo+l	pʰo+l	pʰoloŋ	pʰ	+l	pʰ	+l			
M1	2	u		FALSE	pʰus	pʰus	pʰuskɪx	pʰ	s	pʰ	s			
M1	2	u		FALSE	pʰur	pʰur	pʰurtkɪx	pʰ	r	pʰ	r			
M1	2	a		FALSE	xɐn	xɐn	xɐntʰɐːs	x	n	x	n			
M1	2	a		FALSE	xɐ+n	xɐ+n	xɐnɐmtʃ	x	+n	x	+n			
M1	2	a		FALSE	xɐw	xɐw	xɐwtɐr	x	w	x	w			
M1	2	a		FALSE	xɐ+w	xɐ+w	xɐwɐr	x	+w	x	+w			
M1	2	a		FALSE	xɐ+x	xɐ+x	xɐxɐx	x	+x	x	+x			
M1	2	æ		FALSE	xæx	xæx	xæxnɐx	x	x	x	x			
M1	2	a		FALSE	xɐk	xɐk	xɐklɐx	x	k	x	k			
M1	2	a		FALSE	xɐ+k	xɐ+k	xɐkɐs	x	+k	x	+k			
M1	2	a		FALSE	xɐm	xɐm	xæmxʲɐx	x	m	x	m			
M1	2	a		FALSE	xɐ+m	xɐ+m	xɐmɐr	x	+m	x	+m			
M1	2	a		FALSE	xɐ+l	xɐ+l	xɐlɐx	x	+l	x	+l			
M1	2	a		FALSE	xɐl	xɐl	xɐltɐx	x	l	x	l			
M1	2	a		FALSE	xɐ+s	xɐ+s	xɐsɐx	x	+s	x	+s			
M1	2	a		FALSE	xɐs	xɐs	xɐstɐk	x	s	x	s			
M1	2	a		FALSE	xɐ+ʃ	xɐ+ʃ	xɐʃɪx	x	+ʃ	x	+ʃ			
M1	2	a		FALSE	xɐʃ	xɐʃ	xɐʃlɐk	x	ʃ	x	ʃ			
M1	2	a		FALSE	xɐ+tʰ	xɐ+tʰ	xɐtʰɐx	x	+tʰ	x	+tʰ			
M1	2	a	半	TRUE	xɐtʰ	xɐtʰ	xɐtʰkɐx	x	tʰ	x	tʰ			
M1	2	a		FALSE	xɐt	xɐt	xɐtlɐŋ	x	t	x	t			
M1	2	a		FALSE	xɐ+t	xɐ+t	xɐtɐx	x	+t	x	+t			
M1	2	a		FALSE	xɐ+tʃʰ	xɐ+tʃʰ	xɐtʃʰir	x	+tʃʰ	x	+tʃʰ			
M1	2	a		FALSE	xɐ+tʃ	xɐ+tʃ	xɐtʃɐix	x	+tʃ	x	+tʃ			
M1	2	a		FALSE	xɐtʃ	xɐtʃ	xɐtʃkɐi	x	tʃ	x	tʃ			
M1	2	a		FALSE	xɐ+j	xɐ+j	xɐjɐx	x	+j	x	+j			
M1	2	a		FALSE	xɐj	xɐj	xɐjlɐx	x	j	x	j			
M1	2	a		FALSE	xɐr	xɐr	xɐrlɐx	x	r	x	r			
M1	2	a		FALSE	xɐ+r	xɐ+r	xɐrɐx	x	+r	x	+r			
M1	2	a		FALSE	xɐŋ	xɐŋ	xɐŋxlɐx	x	ŋ	x	ŋ			
M1	2	ǝ		FALSE	xǝn	xǝn	xǝntʃtǝx	x	n	x	n			
M1	2	ǝ		FALSE	xǝw	xǝw	xǝwrǝk	x	w	x	w			
M1	2	ǝ		FALSE	xǝw	xǝ+w	xǝwǝl	x	+w	x	w			
M1	2	ǝ		FALSE	xǝx	xǝx	xǝxrǝx	x	x	x	x			
M1	2	ǝ		FALSE	xǝk	xǝk	xǝktʃuːn	x	k	x	k			
M1	2	ǝ		FALSE	xǝm	xǝm	xǝmlǝx	x	m	x	m			
M1	2	ǝ		FALSE	xǝ+m	xǝ+m	xǝmǝːx	x	+m	x	+m			
M1	2	ǝ		FALSE	xǝl	xǝl	xǝlwǝr	x	l	x	l			
M1	2	ǝ		FALSE	xǝ+l	xǝ+l	xǝlǝx	x	+l	x	+l			
M1	2	ǝ		FALSE	xǝ+s	xǝ+s	xǝsǝklǝx	x	+s	x	+s			
M1	2	ǝ		FALSE	xǝ+ʃ	xǝ+ʃ	xǝʃiktʰǝn	x	+ʃ	x	+ʃ			
M1	2	ǝ		FALSE	xǝʃ	xǝʃ	xǝʃkǝːr	x	ʃ	x	ʃ			
M1	2	ǝ		FALSE	xǝtʰ	xǝtʰ	xǝtʰrǝx	x	tʰ	x	tʰ			
M1	2	ǝ		FALSE	xǝ+tʰ	xǝ+tʰ	xǝtʰǝrxeː	x	+tʰ	x	+tʰ			
M1	2	ǝ		FALSE	xǝ+t	xǝ+t	xǝtuːl	x	+t	x	+t			
M1	2	ǝ		FALSE	xǝt	xǝt	xǝtxǝn	x	t	x	t			
M1	2	ǝ		FALSE	xǝtʃʰ	xǝtʃʰ	xǝtʃʰnǝːn	x	tʃʰ	x	tʃʰ			
M1	2	ǝ		FALSE	xǝ+tʃʰ	xǝ+tʃʰ	xǝtʃʰuː	x	+tʃʰ	x	+tʃʰ			
M1	2	ǝ		FALSE	xǝ+tʃ	xǝ+tʃ	xǝtʃǝːt	x	+tʃ	x	+tʃ			
M1	2	ǝ		FALSE	xǝ+r	xǝ+r	xǝ̱rǝkteː	x	+r	x	+r			
M1	2	ǝ		FALSE	xǝr	xǝr	xǝrtʃʰim	x	r	x	r			
M1	2	ǝ		FALSE	xǝŋ	xǝŋ	xǝŋkǝrǝk	x	ŋ	x	ŋ			
M1	2	ɪ		FALSE	xɪ+n	xɪ+n	xɪnɐmkæː	x	+n	x	+n			
M1	2	ɪ		FALSE	xɪ+x	xɪ+x	xɪxɐx	x	+x	x	+x			
M1	2	ɪ		FALSE	xɪx	xɪx	xɪxlɐk	x	x	x	x			
M1	2	ɪ		FALSE	xɪm	xɪm	xɪmrɐl	x	m	x	m			
M1	2	i		FALSE	xi+l	xi+l	xilǝŋ	x	+l	x	+l			
M1	2	ɪ		FALSE	xɪl	xɪl	xɪlwɐr	x	l	x	l			
M1	2	ɪ		FALSE	xɪ+s	xɪ+s	xɪsɐː	x	+s	x	+s			
M1	2	ɪ		FALSE	xɪ+tʰ	xɪ+tʰ	xɪtʰɐt	x	+tʰ	x	+tʰ			
M1	2	ɪ		FALSE	xɪ+t	xɪ+t	xɪtɐx	x	+t	x	+t	space character		
M1	2	ɪ		FALSE	xɪt	xɪt	xɪtlɐk	x	t	x	t			
M1	2	i		FALSE	xi+tʃʰ	xi+tʃʰ	xitʃʰǝːl	x	+tʃʰ	x	+tʃʰ			
M1	2	i		FALSE	xitʃʰ	xitʃʰ	xitʃʰtʰeː	x	tʃʰ	x	tʃʰ			
M1	2	ɪ		FALSE	xɪtʃ	xɪtʃ	xɪtʃkɐːr	x	tʃ	x	tʃ			
M1	2	i		FALSE	xi+tʃ	xi+tʃ	xitʃik	x	+tʃ	x	+tʃ			
M1	2	i		FALSE	xir	xir	xirtʰeː	x	r	x	r			
M1	2	i		FALSE	xi+r	xi+r	xirǝːn	x	+r	x	+r			
M1	2	ɪ		FALSE	xɪŋ	xɪŋ	xɪŋkɐn	x	ŋ	x	ŋ			
M1	2	ɔ		FALSE	xɔ+n	xɔ+n	xɔnɔx	x	+n	x	+n			
M1	2	ɔ		FALSE	xɔn	xɔn	xɔntʃɪx	x	n	x	n			
M1	2	ɔ		FALSE	xɔw	xɔw	xɔwlɔx	x	w	x	w			
M1	2	ɔ		FALSE	xɔ+w	xɔ+w	xɔwɔr	x	+w	x	+w			
M1	2	œ		FALSE	xœxʲ	xœxʲ	xœxʲrɔl	x	xʲ	x	xʲ			
M1	2	ɔ		FALSE	xɔk	xɔk	xɔkʃɪl	x	k	x	k			
M1	2	ɔ		FALSE	xɔ+k	xɔ+k	xɔkɔs	x	+k	x	+k			
M1	2	ɔ		FALSE	xɔm	xɔm	xɔmxœː	x	m	x	m			
M1	2	ɔ		FALSE	xɔ+m	xɔ+m	xɔmɔːl	x	+m	x	+m			
M1	2	ɔ		FALSE	xɔl	xɔl	xɔltɔx	x	l	x	l			
M1	2	œ		FALSE	xœ+l	xœ+l	xœlʲɔx	x	+l	x	+l	space character		
M1	2	ɔ		FALSE	xɔs	xɔs	xɔslɔl	x	s	x	s			
M1	2	ɔ		FALSE	xɔ+s	xɔ+s	xɔsɔːr	x	+s	x	+s			
M1	2	ɔ		FALSE	xɔ+ʃ	xɔ+ʃ	xɔʃʊːtʃʰ	x	+ʃ	x	+ʃ			
M1	2	ɔ		FALSE	xɔtʰ	xɔtʰ	xɔtʰlɔːr	x	tʰ	x	tʰ			
M1	2	ɔ		FALSE	xɔ+tʰ	xɔ+tʰ	xɔtʰɔtʃʰ	x	+tʰ	x	+tʰ			
M1	2	ɔ		FALSE	xɔ+t	xɔ+t	xɔtɔːt	x	+t	x	+t			
M1	2	ɔ		FALSE	xɔtʃʰ	xɔtʃʰ	xɔtʃʰrɔx	x	tʃʰ	x	tʃʰ			
M1	2	ɔ		FALSE	xɔ+tʃ	xɔ+tʃ	xɔtʃɪktɔx	x	+tʃ	x	+tʃ			
M1	2	ɔ		FALSE	xɔtʃ	xɔtʃ	xɔtʃkɔr	x	tʃ	x	tʃ			
M1	2	ɔ		FALSE	xɔ+j	xɔ+j	xɔjɔrtʊkɐːr	x	+j	x	+j			
M1	2	ɔ		FALSE	xɔr	xɔr	xɔrxœː	x	r	x	r			
M1	2	ɔ		FALSE	xɔ+r	xɔ+r	xɔrɔː	x	+r	x	+r			
M1	2	ɔ		FALSE	xɔn	xɔŋ	xɔŋʃɔːr	x	ŋ	x	n			
M1	2	ʊ		FALSE	xʊ+n	xʊ+n	xʊnʲɐːs	x	+n	x	+n			
M1	2	ʊ		FALSE	xʊn	xʊn	xʊntɐk	x	n	x	n			
M1	2	ʊ		FALSE	xʊŋ	xʊŋ	xʊŋkɐrlɐx	x	ŋ	x	ŋ			
M1	2	ʊ		FALSE	xʊw	xʊw	xʊwxæː	x	w	x	w			
M1	2	ʊ		FALSE	xʊ+w	xʊ+w	xʊwɐːx	x	+w	x	+w			
M1	2	ʊ		FALSE	xʊk	xʊk	xʊktʃʰɪx	x	k	x	k			
M1	2	ʊ		FALSE	xʊ+k	xʊ+k	xʊkɐrxæː	x	+k	x	+k			
M1	2	ʊ		FALSE	xʊm	xʊm	xʊmxʲɐx	x	m	x	m			
M1	2	œ		FALSE	xʊ+m	xœ+m	xʊmʲɐx	x	+m	x	+m			
M1	2	ʊ		FALSE	xʊl	xʊl	xʊlkɐi	x	l	x	l			
M1	2	ʊ		FALSE	xʊ+l	xʊ+l	xʊlɐntʃʰ	x	+l	x	+l			
M1	2	ʊ		FALSE	xʊ+s	xʊ+s	xʊsɐx	x	+s	x	+s			
M1	2	ʊ		FALSE	xʊs	xʊs	xʊsrɐŋ	x	s	x	s			
M1	2	ʊ		FALSE	xʊ+t	xʊ+t	xʊtɐl	x	+t	x	+t			
M1	2	ʊ		FALSE	xʊt	xʊt	xʊtkæː	x	t	x	t			
M1	2	ʊ		FALSE	xʊtʰ	xʊtʰ	xʊtʰkɐx	x	tʰ	x	tʰ			
M1	2	ʊ		FALSE	xʊ+tʰ	xʊ+tʰ	xʊtʰɐk	x	+tʰ	x	+tʰ			
M1	2	ʊ		FALSE	xʊ+tʃʰ	xʊ+tʃʰ	xʊtʃʰɐx	x	+tʃʰ	x	+tʃʰ			
M1	2	ʊ		FALSE	xʊtʃʰ	xʊtʃʰ	xʊtʃʰlɐk	x	tʃʰ	x	tʃʰ			
M1	2	ʊ		FALSE	xʊ+tʃ	xʊ+tʃ	xʊtʃɪrlɐx	x	+tʃ	x	+tʃ			
M1	2	ʊ		FALSE	xʊtʃ	xʊtʃ	xʊtʃkɐr	x	tʃ	x	tʃ			
M1	2	ʊ		FALSE	xʊ+j	xʊ+j	xʊjɐkt	x	+j	x	+j			
M1	2	ʊ		FALSE	xʊr	xʊr	xʊrtɐtʃʰ	x	r	x	r			
M1	2	ʊ		FALSE	xʊ+r	xʊ+r	xʊrɐk	x	+r	x	+r			
M1	2	o		FALSE	xon	xon	xonkoːl	x	n	x	n			
M1	2	o		FALSE	xo+n	xo+n	xonok	x	+n	x	+n			
M1	2	o		FALSE	xo+w	xo+w	xowoː	x	+w	x	+w			
M1	2	o		FALSE	xow	xow	xowskor	x	w	x	w			
M1	2	o		FALSE	xo+x	xo+x	xoxomtok	x	+x	x	+x			
M1	2	o		FALSE	xox	xox	xoxrox	x	x	x	x			
M1	2	o		FALSE	xok	xok	xoktʃix	x	k	x	k			
M1	2	o		FALSE	xom	xom	xomrok	x	m	x	m			
M1	2	o		FALSE	xo+m	xo+m	xomuːs	x	+m	x	+m			
M1	2	o		FALSE	xol	xol	xoltox	x	l	x	l			
M1	2	o		FALSE	xo+l	xo+l	xolostʰeː	x	+l	x	+l			
M1	2	o		FALSE	xo+s	xo+s	xosortox	x	+s	x	+s			
M1	2	o		FALSE	xo+ʃ	xo+ʃ	xoʃix	x	+ʃ	x	+ʃ			
M1	2	o		FALSE	xoʃ	xoʃ	xoʃtʰol	x	ʃ	x	ʃ			
M1	2	o		FALSE	xotʰ	xotʰ	xotʰlox	x	tʰ	x	tʰ			
M1	2	o		FALSE	xo+tʰ	xo+tʰ	xotʰolwor	x	+tʰ	x	+tʰ			
M1	2	o		FALSE	xo+t	xo+t	xotolkoːn	x	+t	x	+t			
M1	2	o		FALSE	xot	xot	xotlol	x	t	x	t			
M1	2	o		FALSE	xor	xor	xorwox	x	r	x	r			
M1	2	o		FALSE	xo+r	xo+r	xoroŋko	x	+r	x	+r			
M1	2	o		FALSE	xoŋ	xoŋ	xoŋkon	x	ŋ	x	ŋ			
M1	2	u		FALSE	xun	xun	xunttʰeː	x	n	x	n			
M1	2	u		FALSE	xuw	xuw	xuwrǝx	x	w	x	w			
M1	2	u		FALSE	xu+w	xu+w	xuwǝrlǝx	x	+w	x	+w			
M1	2	u		FALSE	xu+x	xu+x	xuxǝː	x	+x	x	+x			
M1	2	u		FALSE	xuk	xuk	xuktkǝr	x	k	x	k			
M1	2	u		FALSE	xu+m	xu+m	xumǝl	x	+m	x	+m			
M1	2	u		FALSE	xum	xum	xumtʃil	x	m	x	m			
M1	2	u		FALSE	xu+l	xu+l	xulǝːx	x	+l	x	+l			
M1	2	u		FALSE	xul	xul	xulxkǝr	x	l	x	l			
M1	2	u		FALSE	xus	xus	xuslǝŋ	x	s	x	s			
M1	2	u		FALSE	xu+s	xu+s	xusǝx	x	+s	x	+s			
M1	2	u		FALSE	xu+t	xu+t	xutǝr	x	+t	x	+t			
M1	2	u		FALSE	xu+tʃʰ	xu+tʃʰ	xutʃʰirteː	x	+tʃʰ	x	+tʃʰ			
M1	2	u		FALSE	xutʃʰ	xutʃʰ	xutʃʰlǝx	x	tʃʰ	x	tʃʰ			
M1	2	u		FALSE	xu+tʃ	xu+tʃ	xutʃuː	x	+tʃ	x	+tʃ			
M1	2	u		FALSE	xur	xur	xurkǝːx	x	r	x	r			
M1	2	u		FALSE	xu+r	xu+r	xurǝː	x	+r	x	+r			
M1	2	u		FALSE	xuŋ	xuŋ	xuŋxix	x	ŋ	x	ŋ			
M1	2	a		FALSE	kɐ+n	kɐ+n	kɐnɐltʃɐx	k	+n	k	+n			
M1	2	a		FALSE	kɐn	kɐn	kɐntʃɐɡ	k	n	k	n			
M1	2	a		FALSE	kɐŋ	kɐŋ	kɐŋsrɐx	k	ŋ	k	ŋ			
M1	2	a		FALSE	kɐw	kɐw	kɐwʃkæː	k	w	k	w			
M1	2	a		FALSE	kɐ+w	kɐ+w	kɐwɐl	k	+w	k	+w			
M1	2	a		FALSE	kɐ+x	kɐ+x	kɐxɐitʃʰɪ n	k	+x	k	+x	space character		
M1	2	a		FALSE	kɐm	kɐm	kɐmnɐx	k	m	k	m			
M1	2	a		FALSE	kɐl	kɐl	kɐltʃʊː	k	l	k	l			
M1	2	a		FALSE	kɐ+l	kɐ+l	kɐlʊː	k	+l	k	+l			
M1	2	a		FALSE	kɐs	kɐs	kɐslɐx	k	s	k	s			
M1	2	a		FALSE	kɐ+s	kɐ+s	kɐsɐl	k	+s	k	+s			
M1	2	a		FALSE	kɐʃ	kɐʃ	kɐʃlɐx	k	ʃ	k	ʃ			
M1	2	a		FALSE	kɐ+ʃ	kɐ+ʃ	kɐʃʊːn	k	+ʃ	k	+ʃ			
M1	2	a		FALSE	kɐ+t	kɐ+t	kɐtuːr	k	+t	k	+t			
M1	2	a		FALSE	kɐt	kɐt	kɐtrɐk	k	t	k	t			
M1	2	a		FALSE	kɐtʰ	kɐtʰ	kɐtʰlɐx	k	tʰ	k	tʰ			
M1	2	a		FALSE	kɐ+tʃʰ	kɐ+tʃʰ	kɐtʃʰɐː	k	+tʃʰ	k	+tʃʰ			
M1	2	a		FALSE	kɐ+tʃ	kɐ+tʃ	kɐtʃɐrlɐx	k	+tʃ	k	+tʃ			
M1	2	a		FALSE	kɐr	kɐr	kɐrkɐx	k	r	k	r			
M1	2	a		FALSE	kɐ+r	kɐ+r	kɐrɐl	k	+r	k	+r			
M1	2	ǝ		FALSE	kǝn	kǝn	kǝntǝx	k	n	k	n			
M1	2	ǝ		FALSE	kǝ+n	kǝ+n	kǝnǝn	k	+n	k	+n			
M1	2	ǝ		FALSE	kǝŋ	kǝŋ	kǝŋsrǝx	k	ŋ	k	ŋ			
M1	2	ǝ		FALSE	kǝw	kǝw	kǝwʃiːx	k	w	k	w			
M1	2	ǝ		FALSE	kǝ+w	kǝ+w	kǝwǝl	k	+w	k	+w			
M1	2	ǝ		FALSE	kǝ+x	kǝ+x	kǝxǝx	k	+x	k	+x			
M1	2	ǝ		FALSE	kǝx	kǝx	kǝxlǝːr	k	x	k	x			
M1	2	ǝ		FALSE	kǝ+k	kǝ+k	kǝkǝːrǝx	k	+k	k	+k			
M1	2	ǝ		FALSE	kǝk	kǝk	kǝktǝx	k	k	k	k			
M1	2	ǝ		FALSE	kǝm	kǝm	kǝmʃix	k	m	k	m			
M1	2	ǝ		FALSE	kǝ+l	kǝ+l	kǝlǝx	k	+l	k	+l			
M1	2	ǝ		FALSE	kǝl	kǝl	kǝltʃʰǝx	k	l	k	l			
M1	2	ǝ		FALSE	kǝ+s	kǝ+s	kǝsǝr	k	+s	k	+s			
M1	2	ǝ		FALSE	kǝs	kǝs	kǝskǝːx	k	s	k	s			
M1	2	ǝ		FALSE	kǝ+ʃ	kǝ+ʃ	kǝʃuːn	k	+ʃ	k	+ʃ			
M1	2	ǝ		FALSE	kǝtʰ	kǝtʰ	kǝtʰlǝx	k	tʰ	k	tʰ			
M1	2	ǝ		FALSE	kǝt	kǝt	kǝtkǝr	k	t	k	t			
M1	2	ǝ		FALSE	kǝ+t	kǝ+t	kǝtǝs	k	+t	k	+t			
M1	2	ǝ		FALSE	kǝ+tʃ	kǝ+tʃ	kǝtʃik	k	+tʃ	k	+tʃ			
M1	2	ǝ		FALSE	kǝ+j	kǝ+j	kǝjuːrǝx	k	+j	k	+j			
M1	2	ǝ		FALSE	kǝr	kǝr	kǝrtʃʰlǝx	k	r	k	r			
M1	2	ǝ		FALSE	kǝ+r	kǝ+r	kǝrǝl	k	+r	k	+r			
M1	2	i		FALSE	kiŋ	kiŋ	kiŋʃix	k	ŋ	k	ŋ			
M1	2	i		FALSE	kin	kin	kintʃlǝx	k	n	k	n			
M1	2	ɪ		FALSE	kɪ+l	kɪ+l	kɪlɐltʃɐx	k	+l	k	+l			
M1	2	ɪ		FALSE	kɪl	kɪl	kɪlkɐr	k	l	k	l			
M1	2	i		FALSE	kiʃ	kiʃ	kiʃkǝx	k	ʃ	k	ʃ			
M1	2	i		FALSE	kir	kir	kirxæː	k	r	k	r			
M1	2	ɔ		FALSE	kɔŋ	kɔŋ	kɔŋʃɪx	k	ŋ	k	ŋ			
M1	2	ɔ		FALSE	kɔn	kɔn	kɔntʃɔix	k	n	k	n			
M1	2	ɔ		FALSE	kɔw	kɔw	kɔwkɔnɔx	k	w	k	w			
M1	2	ɔ		FALSE	kɔ+w	kɔ+w	kɔwɔr	k	+w	k	+w			
M1	2	ɔ		FALSE	kɔx	kɔx	kɔxlɔx	k	x	k	x			
M1	2	ɔ		FALSE	kɔk	kɔk	kɔktʃʰ ɔː	k	k	k	k	space character		
M1	2	ɔ		FALSE	kɔm	kɔm	kɔmtɔx	k	m	k	m			
M1	2	ɔ		FALSE	kɔ+l	kɔ+l	kɔlɔx	k	+l	k	+l			
M1	2	ɔ		FALSE	kɔ+t	kɔ+t	kɔtɔix	k	+t	k	+t			
M1	2	ɔ		FALSE	kɔtʃʰ	kɔtʃʰ	kɔtʃʰlɔl	k	tʃʰ	k	tʃʰ			
M1	2	ɔ		FALSE	kɔtʃ	kɔtʃ	kɔtʃkɔr	k	tʃ	k	tʃ			
M1	2	ɔ		FALSE	kɔ+tʃ	kɔ+tʃ	kɔtʃɪːx	k	+tʃ	k	+tʃ			
M1	2	ɔ		FALSE	kɔ+j	kɔ+j	kɔjɔmsɔk	k	+j	k	+j			
M1	2	œ		FALSE	kœrʲ	kœrʲ	kœrʲlɔx	k	rʲ	k	rʲ			
M1	2	ɔ		FALSE	kɔ+r	kɔ+r	kɔrɔɪx	k	+r	k	+r			
M1	2	ʊ		FALSE	kʊ+n	kʊ+n	kʊnʲɐx	k	+n	k	+n			
M1	2	ʊ		FALSE	kʊn	kʊŋ	kʊŋʃɪx	k	ŋ	k	n			
M1	2	ʊ		FALSE	kʊw	kʊw	kʊwtʃʰʊːr	k	w	k	w			
M1	2	ʊ		FALSE	kʊ+wʲ	kʊ+wʲ	kʊwʲʊːlɐx	k	+wʲ	k	+wʲ			
M1	2	ʊ		FALSE	kʊl	kʊl	kʊlkɐrɐx	k	l	k	l			
M1	2	ʊ		FALSE	kʊ+ʃ	kʊ+ʃ	kʊʃɪltʃɐx	k	+ʃ	k	+ʃ			
M1	2	ʊ		FALSE	kʊʃ	kʊʃ	kʊʃwɐltʃɐx	k	ʃ	k	ʃ			
M1	2	ʊ		FALSE	kʊ+tʰ	kʊ+tʰ	kʊtʰɐl	k	+tʰ	k	+tʰ			
M1	2	ʊ		FALSE	kʊtʰ	kʊtʰ	kʊtʰrɐx	k	tʰ	k	tʰ			
M1	2	ʊ		FALSE	kʊ+t	kʊ+t	kʊtɐmtʃ	k	+t	k	+t			
M1	2	ʊ		FALSE	kʊ+tʃʰ	kʊ+tʃʰ	kʊtʃʰɐːt	k	+tʃʰ	k	+tʃʰ			
M1	2	ʊ		FALSE	kʊtʃʰ	kʊtʃʰ	kʊtʃʰtʊkɐːr	k	tʃʰ	k	tʃʰ			
M1	2	ʊ		FALSE	kʊj	kʊj	kʊjtɐl	k	j	k	j			
M1	2	ʊ		FALSE	kʊ+j	kʊ+j	kʊjɐx	k	+j	k	+j			
M1	2	ʊ		FALSE	kʊ+r	kʊ+r	kʊrɪːlɐx	k	+r	k	+r			
M1	2	ʊ		FALSE	kʊr	kʊr	kʊrwʊːl	k	r	k	r			
M1	2	o		FALSE	kon	kon	kontʃuːr	k	n	k	n			
M1	2	o		FALSE	ko+x	ko+x	koxiːtǝx	k	+x	k	+x			
M1	2	o		FALSE	ko+l	ko+l	koliːx	k	+l	k	+l			
M1	2	o		FALSE	kol	kol	kolrox	k	l	k	l			
M1	2	o		FALSE	ko+r	ko+r	koroːs	k	+r	k	+r			
M1	2	o		FALSE	kor	kor	kortǝx	k	r	k	r			
M1	2	u		FALSE	kuŋ	kuŋ	kuŋkǝnǝx	k	ŋ	k	ŋ			
M1	2	u		FALSE	kun	kun	kuntʃkeː	k	n	k	n			
M1	2	u		FALSE	ku+w	ku+w	kuwuːr	k	+w	k	+w			
M1	2	u		FALSE	kuw	kuw	kuwkǝr	k	w	k	w			
M1	2	u		FALSE	kul	kul	kultkǝr	k	l	k	l			
M1	2	u		FALSE	kut	kut	kutkǝr	k	t	k	t			
M1	2	u		FALSE	ku+t	ku+t	kutiːx	k	+t	k	+t			
M1	2	u		FALSE	ku+tʃ	ku+tʃ	kutʃǝː	k	+tʃ	k	+tʃ			
M1	2	u		FALSE	kuj	kuj	kujtǝl	k	j	k	j			
M1	2	u		FALSE	ku+j	ku+j	kujǝx	k	+j	k	+j			
M1	2	u		FALSE	kur	kur	kurmǝl	k	r	k	r			
M1	2	u		FALSE	ku+r	ku+r	kurǝː	k	+r	k	+r			
M1	2	a		FALSE	mɐ+n	mɐ+n	mɐnɐː	m	+n	m	+n			
M1	2	a		FALSE	mɐn	mɐn	mɐntɐx	m	n	m	n			
M1	2	a		FALSE	mɐŋ	mɐŋ	mɐŋxɐix	m	ŋ	m	ŋ			
M1	2	a		FALSE	mɐx	mɐx	mɐxwɔt	m	x	m	x			
M1	2	a		FALSE	mɐ+x	mɐ+x	mɐxɐːn	m	+x	m	+x			
M1	2	a		FALSE	mɐk	mɐk	mɐktʰɐx	m	k	m	k			
M1	2	a		FALSE	mɐ+k	mɐ+k	mɐkɐt	m	+k	m	+k			
M1	2	a		FALSE	mɐl	mɐl	mɐltʰʊːr	m	l	m	l			
M1	2	a		FALSE	mɐ+l	mɐ+l	mɐlɐːn	m	+l	m	+l			
M1	2	a		FALSE	mɐ+ʃ	mɐ+ʃ	mɐʃɪntɐx	m	+ʃ	m	+ʃ			
M1	2	a		FALSE	mɐʃ	mɐʃ	mɐʃnɐːr	m	ʃ	m	ʃ			
M1	2	a		FALSE	mɐtʰ	mɐtʰ	mɐtʰrɐx	m	tʰ	m	tʰ			
M1	2	a		FALSE	mɐ+t	mɐ+t	mɐtɐk	m	+t	m	+t			
M1	2	a		FALSE	mɐ+tʃʰ	mɐ+tʃʰ	mɐtʃʰɐx	m	+tʃʰ	m	+tʃʰ			
M1	2	a		FALSE	mɐ+tʃ	mɐ+tʃ	mɐtʃʊːlɐx	m	+tʃ	m	+tʃ			
M1	2	a		FALSE	mɐ+j	mɐ+j	mɐjɐktæː	m	+j	m	+j			
M1	2	a		FALSE	mɐr	mɐr	mɐrkɐːn	m	r	m	r			
M1	2	a		FALSE	mɐ+r	mɐ+r	mɐrɐː	m	+r	m	+r			
M1	2	ǝ		FALSE	mǝŋ	mǝŋ	mǝŋtǝx	m	ŋ	m	ŋ			
M1	2	ǝ		FALSE	mǝn	mǝn	mǝntlǝx	m	n	m	n			
M1	2	ǝ		FALSE	mǝ+n	mǝ+n	mǝnǝk	m	+n	m	+n			
M1	2	ǝ		FALSE	mǝx	mǝx	mǝxlǝx	m	x	m	x			
M1	2	ǝ		FALSE	mǝ+x	mǝ+x	mǝxiː	m	+x	m	+x			
M1	2	ǝ		FALSE	mǝk	mǝk	mǝkʃix	m	k	m	k			
M1	2	ǝ		FALSE	mǝl	mǝl	mǝlrǝx	m	l	m	l			
M1	2	ǝ		FALSE	mǝtʰ	mǝtʰ	mǝtʰtʃʰilǝn	m	tʰ	m	tʰ			
